ind,pop,continent,country,latitude,longitude,sample_size,contributor,data_set,type,samples_size
NOR146,Norwegian,WestEurasia,Norway,60.4,5.4,11,Cristian Capelli / George B. J. Busby / Tor Hervig,HOG,array,0
NOR108,Norwegian,WestEurasia,Norway,60.4,5.4,11,Cristian Capelli / George B. J. Busby / Tor Hervig,HOG,array,0
NOR126,Norwegian,WestEurasia,Norway,60.4,5.4,11,Cristian Capelli / George B. J. Busby / Tor Hervig,HOG,array,0
NOR107,Norwegian,WestEurasia,Norway,60.4,5.4,11,Cristian Capelli / George B. J. Busby / Tor Hervig,HOG,array,0
NOR109,Norwegian,WestEurasia,Norway,60.4,5.4,11,Cristian Capelli / George B. J. Busby / Tor Hervig,HOG,array,0
NOR148,Norwegian,WestEurasia,Norway,60.4,5.4,11,Cristian Capelli / George B. J. Busby / Tor Hervig,HOG,array,0
NOR111,Norwegian,WestEurasia,Norway,60.4,5.4,11,Cristian Capelli / George B. J. Busby / Tor Hervig,HOG,array,0
TunisianJew1421,Tunisian_Jew,Africa,Tunisia,36.8,10.2,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
TunisianJew1763,Tunisian_Jew,Africa,Tunisia,36.8,10.2,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
TunisianJew1507,Tunisian_Jew,Africa,Tunisia,36.8,10.2,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
TunisianJew1544,Tunisian_Jew,Africa,Tunisia,36.8,10.2,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
TunisianJew1170,Tunisian_Jew,Africa,Tunisia,36.8,10.2,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
TunisianJew1531,Tunisian_Jew,Africa,Tunisia,36.8,10.2,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
TunisianJew1511,Tunisian_Jew,Africa,Tunisia,36.8,10.2,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
Sir50,Chukchi_Sir,CentralAsiaSiberia,Russia,64.4,173.9,2,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Sir41,Chukchi_Sir,CentralAsiaSiberia,Russia,64.4,173.9,2,Rem Sukernik / Stanislav Dryomov,HOG,array,0
TP08,Italian_WestSicilian,WestEurasia,Italy,38,12.5,6,Cristian Capelli / George B. J. Busby / Francesca Brisighelli,HOG,array,0
TP05,Italian_WestSicilian,WestEurasia,Italy,38,12.5,6,Cristian Capelli / George B. J. Busby / Francesca Brisighelli,HOG,array,0
TP06,Italian_WestSicilian,WestEurasia,Italy,38,12.5,6,Cristian Capelli / George B. J. Busby / Francesca Brisighelli,HOG,array,0
TP07,Italian_WestSicilian,WestEurasia,Italy,38,12.5,6,Cristian Capelli / George B. J. Busby / Francesca Brisighelli,HOG,array,0
TP04,Italian_WestSicilian,WestEurasia,Italy,38,12.5,6,Cristian Capelli / George B. J. Busby / Francesca Brisighelli,HOG,array,0
TP25,Italian_WestSicilian,WestEurasia,Italy,38,12.5,6,Cristian Capelli / George B. J. Busby / Francesca Brisighelli,HOG,array,0
GREEKGRALPOP18,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP13,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP15,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP5,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP9,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP4,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP17,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP16,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP11,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP10,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP3,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP8,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP12,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
GREEKGRALPOP14,Greek_Comas,WestEurasia,Greece,40.6,22.9,14,David Comas,HOG,array,0
EthiopianJew1818,Ethiopian_Jew,Africa,Ethiopia,9,38.7,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
EthiopianJew4690,Ethiopian_Jew,Africa,Ethiopia,9,38.7,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
EthiopianJew1574,Ethiopian_Jew,Africa,Ethiopia,9,38.7,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
EthiopianJew1804,Ethiopian_Jew,Africa,Ethiopia,9,38.7,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
EthiopianJew1822,Ethiopian_Jew,Africa,Ethiopia,9,38.7,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
EthiopianJew1570,Ethiopian_Jew,Africa,Ethiopia,9,38.7,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
EthiopianJew1831,Ethiopian_Jew,Africa,Ethiopia,9,38.7,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
BEL57,Italian_South,WestEurasia,Italy,39.4,15.5,1,Cristian Capelli / George B. J. Busby / Francesca Brisighelli,HOG,array,0
Algerian43A22,Algerian,Africa,Algeria,36.8,3,7,David Comas,HOG,array,0
Algerian43A21,Algerian,Africa,Algeria,36.8,3,7,David Comas,HOG,array,0
Algerian43A34,Algerian,Africa,Algeria,36.8,3,7,David Comas,HOG,array,0
Algerian43A13,Algerian,Africa,Algeria,36.8,3,7,David Comas,HOG,array,0
Algerian43A24,Algerian,Africa,Algeria,36.8,3,7,David Comas,HOG,array,0
Algerian43A32,Algerian,Africa,Algeria,36.8,3,7,David Comas,HOG,array,0
Algerian43A23,Algerian,Africa,Algeria,36.8,3,7,David Comas,HOG,array,0
BAS35,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS31,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS22,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS25,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS32,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS30,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS28,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS27,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
BAS33,Basque_Spanish,WestEurasia,Spain,43.1,-2.1,10,David Comas,HOG,array,0
SR23,Italian_EastSicilian,WestEurasia,Italy,37.1,15.3,5,Cristian Capelli / George B. J. Busby / Francesco Cali / Valentino Romano,HOG,array,0
SR60,Italian_EastSicilian,WestEurasia,Italy,37.1,15.3,5,Cristian Capelli / George B. J. Busby / Francesco Cali / Valentino Romano,HOG,array,0
SR48R,Italian_EastSicilian,WestEurasia,Italy,37.1,15.3,5,Cristian Capelli / George B. J. Busby / Francesco Cali / Valentino Romano,HOG,array,0
SR44,Italian_EastSicilian,WestEurasia,Italy,37.1,15.3,5,Cristian Capelli / George B. J. Busby / Francesco Cali / Valentino Romano,HOG,array,0
SR64,Italian_EastSicilian,WestEurasia,Italy,37.1,15.3,5,Cristian Capelli / George B. J. Busby / Francesco Cali / Valentino Romano,HOG,array,0
YemeniteJew4684,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
YemeniteJew4695,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
YemeniteJew4675,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
YemeniteJew4938,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
YemeniteJew4667,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
YemeniteJew4960,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
YemeniteJew5433,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
YemeniteJew4937,Yemenite_Jew,WestEurasia,Yemen,15.4,44.2,8,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
Kayseri24392,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri24075,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri24266,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri24402,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri23967,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri23892,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri24032,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri23549,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri23271,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Kayseri24276,Turkish_Kayseri,WestEurasia,Turkey,38.7,35.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Egypt17AQ176,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt15AQ172,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt3AQ172,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt1AQ172,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt5AQ172,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt8AT113,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt12AQ172,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt9AQ177,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt9AQ172,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt7AQ172,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
Egypt22TD21,Egyptian_Comas,Africa,Egypt,31,31.2,14,David Comas / Pierre Zalloua,HOG,array,0
IranianJew1409,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1132,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1159,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1513,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1556,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1557,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1143,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1832,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IranianJew1845,Iranian_Jew,WestEurasia,Iran,35.7,51.4,10,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
ALB191,Albanian,WestEurasia,Albania,41.3,19.8,6,David Comas,HOG,array,0
ALB213,Albanian,WestEurasia,Albania,41.3,19.8,6,David Comas,HOG,array,0
ALB202,Albanian,WestEurasia,Albania,41.3,19.8,6,David Comas,HOG,array,0
ALB212,Albanian,WestEurasia,Albania,41.3,19.8,6,David Comas,HOG,array,0
ALB220,Albanian,WestEurasia,Albania,41.3,19.8,6,David Comas,HOG,array,0
ALB230,Albanian,WestEurasia,Albania,41.3,19.8,6,David Comas,HOG,array,0
SouthFrench3326,French_South,WestEurasia,France,43.4,-0.6,7,David Comas,HOG,array,0
SouthFrench3947,French_South,WestEurasia,France,43.4,-0.6,7,David Comas,HOG,array,0
SouthFrench1323,French_South,WestEurasia,France,43.4,-0.6,7,David Comas,HOG,array,0
SouthFrench3951,French_South,WestEurasia,France,43.4,-0.6,7,David Comas,HOG,array,0
SouthFrench3068,French_South,WestEurasia,France,43.4,-0.6,7,David Comas,HOG,array,0
SouthFrench1112,French_South,WestEurasia,France,43.4,-0.6,7,David Comas,HOG,array,0
SouthFrench4018,French_South,WestEurasia,France,43.4,-0.6,7,David Comas,HOG,array,0
Mansi48,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Mansi76,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Mansi94,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Mansi43,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Mansi79,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Mansi91,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Mansi84,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Mansi56,Mansi,CentralAsiaSiberia,Russia,62.5,63.3,8,Rem Sukernik / Stanislav Dryomov,HOG,array,0
Bolivian62,Bolivian_Pando,America,Bolivia,-11.2,-67.2,3,Antonio Salas,HOG,array,0
Bolivian72,Bolivian_Pando,America,Bolivia,-11.2,-67.2,3,Antonio Salas,HOG,array,0
Bolivian71,Bolivian_Pando,America,Bolivia,-11.2,-67.2,3,Antonio Salas,HOG,array,0
KuchinJew30052,Cochin_Jew,SouthAsia,India,10,76.3,5,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
KuchinJew20551,Cochin_Jew,SouthAsia,India,10,76.3,5,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
KuchinJew20622,Cochin_Jew,SouthAsia,India,10,76.3,5,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
KuchinJew20851,Cochin_Jew,SouthAsia,India,10,76.3,5,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
KuchinJew20320,Cochin_Jew,SouthAsia,India,10,76.3,5,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
Balikesir16675,Turkish_Balikesir,WestEurasia,Turkey,39.4,27.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Balikesir16790,Turkish_Balikesir,WestEurasia,Turkey,39.4,27.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Balikesir16887,Turkish_Balikesir,WestEurasia,Turkey,39.4,27.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Balikesir16653,Turkish_Balikesir,WestEurasia,Turkey,39.4,27.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Balikesir16837,Turkish_Balikesir,WestEurasia,Turkey,39.4,27.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Balikesir17006,Turkish_Balikesir,WestEurasia,Turkey,39.4,27.5,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
IraqiJew4061,Iraqi_Jew,WestEurasia,Iraq,33.3,44.4,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IraqiJew4241,Iraqi_Jew,WestEurasia,Iraq,33.3,44.4,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IraqiJew1417,Iraqi_Jew,WestEurasia,Iraq,33.3,44.4,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IraqiJew1771,Iraqi_Jew,WestEurasia,Iraq,33.3,44.4,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IraqiJew4291,Iraqi_Jew,WestEurasia,Iraq,33.3,44.4,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
IraqiJew1430,Iraqi_Jew,WestEurasia,Iraq,33.3,44.4,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
CYP19,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
CYP5,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
Cyprus13AJ19,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
Cyprus24AJ19,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
CYP2,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
Cyprus2AJ19,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
Cyprus22AJ19,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
Cyprus21AJ19,Cypriot,WestEurasia,Cyprus,35.1,33.4,8,David Comas / Pierre Zalloua,HOG,array,0
Turkish7BA57,Turkish,WestEurasia,Turkey,39.6,28.5,4,David Comas / Pierre Zalloua,HOG,array,0
Turkish8BA62,Turkish,WestEurasia,Turkey,39.6,28.5,4,David Comas / Pierre Zalloua,HOG,array,0
Turkish4BA57,Turkish,WestEurasia,Turkey,39.6,28.5,4,David Comas / Pierre Zalloua,HOG,array,0
Turkish9BA57,Turkish,WestEurasia,Turkey,39.6,28.5,4,David Comas / Pierre Zalloua,HOG,array,0
SAH27,Saharawi,Africa,WesternSahara(Morocco),27.3,-8.9,7,David Comas,HOG,array,0
SAH21,Saharawi,Africa,WesternSahara(Morocco),27.3,-8.9,7,David Comas,HOG,array,0
SAH24,Saharawi,Africa,WesternSahara(Morocco),27.3,-8.9,7,David Comas,HOG,array,0
SAH34,Saharawi,Africa,WesternSahara(Morocco),27.3,-8.9,7,David Comas,HOG,array,0
SAH18,Saharawi,Africa,WesternSahara(Morocco),27.3,-8.9,7,David Comas,HOG,array,0
SAH9,Saharawi,Africa,WesternSahara(Morocco),27.3,-8.9,7,David Comas,HOG,array,0
MoroccanJew5126,Moroccan_Jew,Africa,Morocco,34,-6.8,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
MoroccanJew4634,Moroccan_Jew,Africa,Morocco,34,-6.8,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
MoroccanJew4789,Moroccan_Jew,Africa,Morocco,34,-6.8,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
MoroccanJew5168,Moroccan_Jew,Africa,Morocco,34,-6.8,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
MoroccanJew4692,Moroccan_Jew,Africa,Morocco,34,-6.8,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
MoroccanJew4683,Moroccan_Jew,Africa,Morocco,34,-6.8,7,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
Istanbul20010,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul19810,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul25095,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul25081,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul17778,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul15781,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul20040,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul19185,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul25098,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Istanbul19708,Turkish_Istanbul,WestEurasia,Turkey,41,29,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
GeorgianJew1607,Georgian_Jew,WestEurasia,Georgia,41.7,44.8,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
GeorgianJew1671,Georgian_Jew,WestEurasia,Georgia,41.7,44.8,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
GeorgianJew1577,Georgian_Jew,WestEurasia,Georgia,41.7,44.8,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
GeorgianJew1971,Georgian_Jew,WestEurasia,Georgia,41.7,44.8,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
GeorgianJew1594,Georgian_Jew,WestEurasia,Georgia,41.7,44.8,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
GeorgianJew1654,Georgian_Jew,WestEurasia,Georgia,41.7,44.8,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
GeorgianJew1883,Georgian_Jew,WestEurasia,Georgia,41.7,44.8,9,The National Laboratory for the Genetics of Israeli Populations ,HOG,array,0
Adana23114,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23108,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23136,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23113,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23144,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23133,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23150,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23147,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23112,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Adana23117,Turkish_Adana,WestEurasia,Turkey,37,35.3,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21177,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21557,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21534,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21575,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21174,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21515,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21544,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21645,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Trabzon21173,Turkish_Trabzon,WestEurasia,Turkey,41,39.7,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Aydin18784,Turkish_Aydin,WestEurasia,Turkey,37.9,27.8,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Aydin18112,Turkish_Aydin,WestEurasia,Turkey,37.9,27.8,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Aydin18596,Turkish_Aydin,WestEurasia,Turkey,37.9,27.8,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Aydin18636,Turkish_Aydin,WestEurasia,Turkey,37.9,27.8,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Aydin18873,Turkish_Aydin,WestEurasia,Turkey,37.9,27.8,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Aydin18483,Turkish_Aydin,WestEurasia,Turkey,37.9,27.8,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
Aydin18419,Turkish_Aydin,WestEurasia,Turkey,37.9,27.8,10,Robert W. Mahley / Ugur Hodoglugil,HOG,array,0
